"","site_id","date","filename","species","begin_clock_time_hms","nauticalDawn","sunrise","peak_freq","vert_strat","relative_onset_times","scientific_name","common_name","ebird_residuals","foraging_habit","territoriality","mass","trophic_niche","season"
"105","VAR310U",2020-05-05,"20200505_053000.WAV","MWTH",05:32:23,05:16:44,2020-05-05 06:04:29,1593.75,3,15.65,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"106","INOA03R",2020-05-09,"20200509_053000.WAV","WTKI",05:32:27,05:15:20,2020-05-09 06:03:23,2625,5,17.1166666666667,"Halcyon smyrnensis","White-throated Kingfisher",0.242495203302811,"AQU","Weakly territorial",91.4,"Omnivore","summer"
"107","VAR410R",2020-03-12,"20200312_053000.WAV","COTA",05:32:27,05:46:58,2020-03-12 06:32:24,2718.75,5,-14.5166666666667,"Orthotomus sutorius","Common Tailorbird",-0.0540881155355956,"UND","Highly territorial",7.5,"Invertivore","summer"
"108","VAR410R",2020-05-06,"20200506_053000.WAV","BNMO",05:32:28,05:16:22,2020-05-06 06:04:11,1875,5,16.1,"Hypothymis azurea","Black-naped Monarch",0.10626248138791,"MID","Weakly territorial",11.1,"Invertivore","summer"
"109","VAR210R",2020-05-05,"20200505_053000.WAV","RWBU",05:32:29,05:16:41,2020-05-05 06:04:26,2718.75,7,15.8,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.030645906690334,"MID","Weakly territorial",29.5,"Omnivore","summer"
"110","PANMP2B",2020-03-14,"20200314_053000.WAV","GRJU",05:32:30,05:45:58,2020-03-14 06:31:23,1312.5,6,-13.4666666666667,"Gallus sonneratii","Gray Junglefowl",-0.228344838753816,"GRD","Weakly territorial",840.8,"Omnivore","summer"
"111","IPTO04U",2020-05-10,"20200510_053000.WAV","INPE",05:32:33,05:14:43,2020-05-10 06:02:51,1406.25,4,17.8333333333333,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"112","OLV208U",2020-03-20,"20200320_053000.WAV","CHCU",05:32:36,05:42:14,2020-03-20 06:27:39,1687.5,5,-9.63333333333333,"Hierococcyx varius","Common Hawk-Cuckoo",0.129113124922937,"CAN","Non-territorial",103,"Invertivore","summer"
"113","VAR310R",2020-03-12,"20200312_053000.WAV","MWTH",05:32:37,05:46:56,2020-03-12 06:32:23,1687.5,6,-14.3166666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"114","THEN10U",2020-03-20,"20200320_053000.WAV","CHCU",05:32:38,05:42:14,2020-03-20 06:27:39,1781.25,5,-9.6,"Hierococcyx varius","Common Hawk-Cuckoo",0.129113124922937,"CAN","Non-territorial",103,"Invertivore","summer"
"115","INOA03R",2020-03-15,"20200315_053000.WAV","MWTH",05:32:39,05:45:15,2020-03-15 06:30:40,1781.25,5,-12.6,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"116","STIN02R",2020-05-02,"20200502_053000.WAV","GRTD",05:32:42,05:17:54,2020-05-02 06:05:24,1968.75,5,14.8,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.129857778715925,"CAN","Highly territorial",85.8,"Invertivore","summer"
"117","SEL207R",2020-03-12,"20200312_053000.WAV","INPE",05:32:43,05:46:55,2020-03-12 06:32:22,1687.5,4,-14.2,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"118","INBS04U",2020-03-24,"20200324_053000.WAV","PTBA",05:32:44,05:39:50,2020-03-24 06:25:18,2625,4,-7.1,"Pellorneum ruficeps","Puff-throated Babbler",0.09519491886457,"GRD","Highly territorial",26,"Invertivore","summer"
"119","OLV110U",2020-03-20,"20200320_053000.WAV","CHCU",05:32:44,05:42:15,2020-03-20 06:27:40,2062.5,4,-9.51666666666667,"Hierococcyx varius","Common Hawk-Cuckoo",0.129113124922937,"CAN","Non-territorial",103,"Invertivore","summer"
"120","SEL207R",2020-03-10,"20200310_053000.WAV","INPE",05:32:46,05:48:01,2020-03-10 06:33:29,1593.75,4,-15.25,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"121","IPTO04U",2020-03-15,"20200315_053000.WAV","STBU",05:32:55,05:45:00,2020-03-15 06:30:25,3281.25,4,-12.0833333333333,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0418329895881101,"CAN","Weakly territorial",51.8,"Frugivore","summer"
"122","SEL107R",2020-05-04,"20200504_053000.WAV","INPE",05:32:58,05:17:04,2020-05-04 06:04:44,1500,5,15.9,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"123","VAR310R",2020-05-05,"20200505_053000.WAV","GRTD",05:32:58,05:16:42,2020-05-05 06:04:26,2062.5,6,16.2666666666667,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.129857778715925,"CAN","Highly territorial",85.8,"Invertivore","summer"
"124","IPTO06R",2020-05-10,"20200510_053000.WAV","MWTH",05:33:01,05:14:42,2020-05-10 06:02:51,5343.75,5,18.3166666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"125","IPTO04R",2020-05-03,"20200503_053000.WAV","MWTH",05:33:06,05:17:13,2020-05-03 06:04:48,1500,3,15.8833333333333,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"126","INBS04R",2020-05-08,"20200508_053000.WAV","MWTH",05:33:10,05:15:40,2020-05-08 06:03:38,5343.75,6,17.5,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"127","INOA03R",2020-05-02,"20200502_053000.WAV","BBFL",05:33:17,05:17:56,2020-05-02 06:05:26,7406.25,5,15.35,"Muscicapa muttui","Brown-breasted Flycatcher",0.167568167725992,"UND","Weakly territorial",12,"Invertivore","summer"
"128","IPTO04U",2020-03-15,"20200315_053000.WAV","RESP",05:33:18,05:45:00,2020-03-15 06:30:25,2156.25,4,-11.7,"Galloperdix spadicea","Red Spurfowl",-0.142596388085356,"GRD","Highly territorial",359.1,"Omnivore","summer"
"129","OLCAP2B",2020-05-10,"20200510_053000.WAV","BNMO",05:33:18,05:14:45,2020-05-10 06:02:54,6562.5,7,18.55,"Hypothymis azurea","Black-naped Monarch",0.10626248138791,"MID","Weakly territorial",11.1,"Invertivore","summer"
"130","IPTO04U",2020-05-10,"20200510_053000.WAV","MWTH",05:33:23,05:14:43,2020-05-10 06:02:51,1218.75,4,18.6666666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"131","OLV208R",2020-05-05,"20200505_053000.WAV","CHCU",05:33:24,05:16:41,2020-05-05 06:04:25,1593.75,7,16.7166666666667,"Hierococcyx varius","Common Hawk-Cuckoo",0.129113124922937,"CAN","Non-territorial",103,"Invertivore","summer"
"132","IPTO04U",2020-03-15,"20200315_053000.WAV","SHMY",05:33:33,05:45:00,2020-03-15 06:30:25,3281.25,4,-11.45,"Gracula indica","Southern Hill Myna",-0.058607584610167,"CAN","Non-territorial",192,"Frugivore","summer"
"133","OLV208U",2020-05-08,"20200508_053000.WAV","CHCU",05:33:43,05:15:35,2020-05-08 06:03:33,1968.75,5,18.1333333333333,"Hierococcyx varius","Common Hawk-Cuckoo",0.129113124922937,"CAN","Non-territorial",103,"Invertivore","summer"
"134","INBS04U",2020-03-24,"20200324_053000.WAV","RWBU",05:33:44,05:39:50,2020-03-24 06:25:18,3000,4,-6.1,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.030645906690334,"MID","Weakly territorial",29.5,"Omnivore","summer"
"135","VAR310U",2020-05-05,"20200505_053000.WAV","GRTD",05:33:45,05:16:44,2020-05-05 06:04:29,2250,3,17.0166666666667,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.129857778715925,"CAN","Highly territorial",85.8,"Invertivore","summer"
"136","STIN02R",2020-05-06,"20200506_053000.WAV","BCFU",05:33:47,05:16:21,2020-05-06 06:04:10,2906.25,5,17.4333333333333,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0301369407245722,"MID","Highly territorial",20.7,"Invertivore","summer"
"137","SEL207U",2020-05-02,"20200502_053000.WAV","RWBU",05:33:54,05:17:53,2020-05-02 06:05:23,2812.5,5,16.0166666666667,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.030645906690334,"MID","Weakly territorial",29.5,"Omnivore","summer"
"138","SEL207U",2020-03-13,"20200313_053000.WAV","INPE",05:33:59,05:46:22,2020-03-13 06:31:47,1687.5,5,-12.3833333333333,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"139","INME03R",2020-05-08,"20200508_053500.WAV","IWEY",05:35:00,05:15:39,2020-05-08 06:03:38,3375,7,19.35,"Zosterops palpebrosus","Indian White-eye",-0.188285621931463,"MID","Weakly territorial",8.6,"Omnivore","summer"
"140","OLV110R",2020-05-05,"20200505_053500.WAV","WBBF",05:35:00,05:16:41,2020-05-05 06:04:25,4406.25,8,18.3166666666667,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.133344912046133,"UND","Weakly territorial",19,"Invertivore","summer"
"141","VAR210R",2020-03-12,"20200312_053500.WAV","MWTH",05:35:02,05:46:56,2020-03-12 06:32:23,1781.25,7,-11.9,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"142","HP37P4B",2020-03-12,"20200312_053500.WAV","MWTH",05:35:04,05:46:42,2020-03-12 06:32:08,1687.5,7,-11.6333333333333,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"143","IPTO04R",2020-05-03,"20200503_053500.WAV","LBCR",05:35:05,05:17:13,2020-05-03 06:04:48,1593.75,3,17.8666666666667,"Corvus macrorhynchos","Large-billed Crow",0.163953376351302,"GRD","Weakly territorial",513.1,"Omnivore","summer"
"144","SEL107R",2020-03-25,"20200325_053500.WAV","MWTH",05:35:05,05:39:11,2020-03-25 06:24:39,1781.25,5,-4.1,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"145","THEN10U",2020-05-05,"20200505_053500.WAV","WBBF",05:35:06,05:16:39,2020-05-05 06:04:23,4875,5,18.45,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.133344912046133,"UND","Weakly territorial",19,"Invertivore","summer"
"146","INME03R",2020-05-02,"20200502_053500.WAV","RWBU",05:35:08,05:17:55,2020-05-02 06:05:25,2437.5,7,17.2166666666667,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.030645906690334,"MID","Weakly territorial",29.5,"Omnivore","summer"
"147","VAR210R",2020-05-05,"20200505_053500.WAV","SHMY",05:35:18,05:16:41,2020-05-05 06:04:26,3000,7,18.6166666666667,"Gracula indica","Southern Hill Myna",-0.058607584610167,"CAN","Non-territorial",192,"Frugivore","summer"
"148","INBS04U",2020-03-07,"20200307_053500.WAV","MWTH",05:35:19,05:49:37,2020-03-07 06:35:09,1500,4,-14.3,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"149","INME03R",2020-05-02,"20200502_053500.WAV","OHTH",05:35:19,05:17:55,2020-05-02 06:05:25,3187.5,7,17.4,"Geokichla citrina","Orange-headed Thrush",0.117064265419081,"GRD","Weakly territorial",53.3,"Omnivore","summer"
"150","IPTO06U",2020-05-03,"20200503_053500.WAV","MWTH",05:35:20,05:17:14,2020-05-03 06:04:49,1312.5,3,18.1,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"151","VAR310R",2020-03-18,"20200318_053500.WAV","CHCU",05:35:28,05:43:28,2020-03-18 06:28:53,1500,6,-8,"Hierococcyx varius","Common Hawk-Cuckoo",0.129113124922937,"CAN","Non-territorial",103,"Invertivore","summer"
"152","OLCAP2B",2020-05-10,"20200510_053500.WAV","GRTD",05:35:37,05:14:45,2020-05-10 06:02:54,1875,7,20.8666666666667,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.129857778715925,"CAN","Highly territorial",85.8,"Invertivore","summer"
"153","VAR410U",2020-03-18,"20200318_053500.WAV","CHCU",05:35:43,05:43:31,2020-03-18 06:28:55,1781.25,6,-7.8,"Hierococcyx varius","Common Hawk-Cuckoo",0.129113124922937,"CAN","Non-territorial",103,"Invertivore","summer"
"154","HP36P3B",2020-03-25,"20200325_053500.WAV","WBBF",05:35:44,05:38:55,2020-03-25 06:24:24,3281.25,8,-3.18333333333333,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.133344912046133,"UND","Weakly territorial",19,"Invertivore","summer"
"155","VAR410U",2020-03-18,"20200318_053500.WAV","MWTH",05:35:46,05:43:31,2020-03-18 06:28:55,1406.25,6,-7.75,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"156","IPTO04U",2020-05-10,"20200510_053500.WAV","SHMY",05:35:47,05:14:43,2020-05-10 06:02:51,3281.25,4,21.0666666666667,"Gracula indica","Southern Hill Myna",-0.058607584610167,"CAN","Non-territorial",192,"Frugivore","summer"
"157","VAR210R",2020-05-05,"20200505_053500.WAV","IWEY",05:35:48,05:16:41,2020-05-05 06:04:26,3375,7,19.1166666666667,"Zosterops palpebrosus","Indian White-eye",-0.188285621931463,"MID","Weakly territorial",8.6,"Omnivore","summer"
"158","INOA03R",2020-05-09,"20200509_053500.WAV","WCBA",05:35:53,05:15:20,2020-05-09 06:03:23,1031.25,5,20.55,"Psilopogon viridis","White-cheeked Barbet",0.0777092580454314,"CAN","Weakly territorial",80.5,"Frugivore","summer"
"159","VAR410U",2020-05-06,"20200506_053500.WAV","STBU",05:35:55,05:16:22,2020-05-06 06:04:11,2531.25,6,19.55,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0418329895881101,"CAN","Weakly territorial",51.8,"Frugivore","summer"
"160","VAR310R",2020-05-05,"20200505_053500.WAV","RWBU",05:35:58,05:16:42,2020-05-05 06:04:26,1875,6,19.2666666666667,"Pycnonotus jocosus","Red-whiskered Bulbul",-0.030645906690334,"MID","Weakly territorial",29.5,"Omnivore","summer"
"161","OLV110R",2020-05-05,"20200505_053500.WAV","GRTD",05:36:00,05:16:41,2020-05-05 06:04:25,1875,8,19.3166666666667,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.129857778715925,"CAN","Highly territorial",85.8,"Invertivore","summer"
"162","UPMAP1B",2020-03-25,"20200325_053500.WAV","LBCR",05:36:01,05:39:20,2020-03-25 06:24:49,1500,6,-3.31666666666667,"Corvus macrorhynchos","Large-billed Crow",0.163953376351302,"GRD","Weakly territorial",513.1,"Omnivore","summer"
"163","STIN02U",2020-05-09,"20200509_053500.WAV","SHMY",05:36:04,05:15:18,2020-05-09 06:03:21,5156.25,4,20.7666666666667,"Gracula indica","Southern Hill Myna",-0.058607584610167,"CAN","Non-territorial",192,"Frugivore","summer"
"164","OLV208U",2020-05-08,"20200508_053500.WAV","INPE",05:36:07,05:15:35,2020-05-08 06:03:33,1500,5,20.5333333333333,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"165","INOA03R",2020-05-02,"20200502_053500.WAV","SHMY",05:36:09,05:17:56,2020-05-02 06:05:26,3093.75,5,18.2166666666667,"Gracula indica","Southern Hill Myna",-0.058607584610167,"CAN","Non-territorial",192,"Frugivore","summer"
"166","VAR410R",2020-03-12,"20200312_053500.WAV","BNMO",05:36:19,05:46:58,2020-03-12 06:32:24,2718.75,5,-10.65,"Hypothymis azurea","Black-naped Monarch",0.10626248138791,"MID","Weakly territorial",11.1,"Invertivore","summer"
"167","VAR410R",2020-03-12,"20200312_053500.WAV","MWTH",05:36:21,05:46:58,2020-03-12 06:32:24,1687.5,5,-10.6166666666667,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"168","OLV110R",2020-05-07,"20200507_053500.WAV","WBBF",05:36:22,05:15:57,2020-05-07 06:03:51,6000,8,20.4166666666667,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.133344912046133,"UND","Weakly territorial",19,"Invertivore","summer"
"169","INME03R",2020-05-02,"20200502_053500.WAV","CHBE",05:36:26,05:17:55,2020-05-02 06:05:25,2343.75,7,18.5166666666667,"Merops leschenaulti","Chestnut-headed Bee-eater",0.198401243555684,"AER","Non-territorial",27.2,"Invertivore","summer"
"170","VAR210R",2020-05-05,"20200505_053500.WAV","GRTD",05:36:31,05:16:41,2020-05-05 06:04:26,1875,7,19.8333333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.129857778715925,"CAN","Highly territorial",85.8,"Invertivore","summer"
"171","VAR410U",2020-03-12,"20200312_053500.WAV","MWTH",05:36:32,05:46:58,2020-03-12 06:32:25,1593.75,6,-10.4333333333333,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"172","SEL107U",2020-03-24,"20200324_053500.WAV","INPE",05:36:40,05:39:48,2020-03-24 06:25:16,1593.75,5,-3.13333333333333,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"173","OLV208R",2020-05-05,"20200505_053500.WAV","SHMY",05:36:44,05:16:41,2020-05-05 06:04:25,5531.25,7,20.05,"Gracula indica","Southern Hill Myna",-0.058607584610167,"CAN","Non-territorial",192,"Frugivore","summer"
"174","INME03R",2020-05-02,"20200502_053500.WAV","SHMY",05:36:46,05:17:55,2020-05-02 06:05:25,3750,7,18.85,"Gracula indica","Southern Hill Myna",-0.058607584610167,"CAN","Non-territorial",192,"Frugivore","summer"
"175","OLV110U",2020-05-07,"20200507_053500.WAV","BCFU",05:36:55,05:15:56,2020-05-07 06:03:50,3187.5,4,20.9833333333333,"Alcippe poioicephala","Brown-cheeked Fulvetta",-0.0301369407245722,"MID","Highly territorial",20.7,"Invertivore","summer"
"176","INME03R",2020-05-08,"20200508_053500.WAV","SHMY",05:37:04,05:15:39,2020-05-08 06:03:38,3093.75,7,21.4166666666667,"Gracula indica","Southern Hill Myna",-0.058607584610167,"CAN","Non-territorial",192,"Frugivore","summer"
"177","IPTO06U",2020-05-03,"20200503_053500.WAV","INPE",05:37:04,05:17:14,2020-05-03 06:04:49,1406.25,3,19.8333333333333,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"178","IPTO04U",2020-05-03,"20200503_053500.WAV","MWTH",05:37:11,05:17:14,2020-05-03 06:04:49,1406.25,4,19.95,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"179","THEN10U",2020-03-20,"20200320_053500.WAV","MWTH",05:37:18,05:42:14,2020-03-20 06:27:39,1125,5,-4.93333333333333,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"180","VAR310R",2020-03-18,"20200318_053500.WAV","INPE",05:37:19,05:43:28,2020-03-18 06:28:53,1218.75,6,-6.15,"Pavo cristatus","Indian Peafowl",-0.218651991091418,"GRD","Non-territorial",4154.8,"Omnivore","summer"
"181","HP36P4B",2020-03-25,"20200325_053500.WAV","WBBF",05:37:21,05:38:56,2020-03-25 06:24:25,4500,8,-1.58333333333333,"Cyornis pallidipes","White-bellied Blue Flycatcher",0.133344912046133,"UND","Weakly territorial",19,"Invertivore","summer"
"182","INME03R",2020-05-02,"20200502_053500.WAV","PTBA",05:37:24,05:17:55,2020-05-02 06:05:25,3187.5,7,19.4833333333333,"Pellorneum ruficeps","Puff-throated Babbler",0.09519491886457,"GRD","Highly territorial",26,"Invertivore","summer"
"183","INOA03R",2020-05-02,"20200502_053500.WAV","STBU",05:37:25,05:17:56,2020-05-02 06:05:26,2718.75,5,19.4833333333333,"Hypsipetes ganeesa","Square-tailed Bulbul",-0.0418329895881101,"CAN","Weakly territorial",51.8,"Frugivore","summer"
"184","INME03R",2020-05-08,"20200508_053500.WAV","OHTH",05:37:28,05:15:39,2020-05-08 06:03:38,2343.75,7,21.8166666666667,"Geokichla citrina","Orange-headed Thrush",0.117064265419081,"GRD","Weakly territorial",53.3,"Omnivore","summer"
"185","STIN02U",2020-05-09,"20200509_053500.WAV","GRTD",05:37:29,05:15:18,2020-05-09 06:03:21,1406.25,4,22.1833333333333,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.129857778715925,"CAN","Highly territorial",85.8,"Invertivore","summer"
"186","IPTO06U",2020-05-03,"20200503_053500.WAV","GRCO",05:37:32,05:17:14,2020-05-03 06:04:49,281.25,3,20.3,"Centropus sinensis","Greater Coucal",0.203094610977877,"UND","Highly territorial",280.7,"Vertivore","summer"
"187","OLV110R",2020-05-05,"20200505_053500.WAV","YBBU",05:37:34,05:16:41,2020-05-05 06:04:25,1875,8,20.8833333333333,"Iole indica","Yellow-browed Bulbul",0.111882840612057,"MID","Weakly territorial",30.6,"Omnivore","summer"
"188","OLCAP2B",2020-05-03,"20200503_053500.WAV","AFBL",05:37:45,05:17:16,2020-05-03 06:04:51,1687.5,7,20.4833333333333,"Irena puella","Asian Fairy-bluebird",0.0864906687228827,"CAN","Weakly territorial",64.9,"Frugivore","summer"
"189","OLV110R",2020-05-07,"20200507_053500.WAV","DFBA",05:37:47,05:15:57,2020-05-07 06:03:51,2062.5,8,21.8333333333333,"Dumetia atriceps","Dark-fronted Babbler",-0.0610702621628307,"UND","Weakly territorial",16.3,"Invertivore","summer"
"190","STIN02U",2020-05-09,"20200509_053500.WAV","SPPI",05:37:47,05:15:18,2020-05-09 06:03:21,9000,4,22.4833333333333,"Picumnus innominatus","Speckled Piculet",-0.0447774241198281,"CAN","Highly territorial",10.2,"Invertivore","summer"
"191","SEL207R",2020-03-12,"20200312_053500.WAV","MWTH",05:37:50,05:46:55,2020-03-12 06:32:22,1312.5,4,-9.08333333333333,"Myophonus horsfieldii","Malabar Whistling-Thrush",0.18845949568941,"GRD","Weakly territorial",117,"Aquatic predator","summer"
"192","STIN02U",2020-05-09,"20200509_053500.WAV","OHTH",05:37:53,05:15:18,2020-05-09 06:03:21,2437.5,4,22.5833333333333,"Geokichla citrina","Orange-headed Thrush",0.117064265419081,"GRD","Weakly territorial",53.3,"Omnivore","summer"
"193","SEL107R",2020-05-04,"20200504_053500.WAV","GRTD",05:37:55,05:17:04,2020-05-04 06:04:44,2812.5,5,20.85,"Dicrurus paradiseus","Greater Racket-tailed Drongo",0.129857778715925,"CAN","Highly territorial",85.8,"Invertivore","summer"
